,정류소명,Y좌표,X좌표
12001,문현고등학교.송파파인타운5단지,37.480632,127.129475
12002,문현고등학교,37.4807091324,127.1292061629
12003,풍납현대아파트,37.5287587812,127.1193610526
12004,문정3차푸르지오아파트.송파파인타운1단지,37.4866738525,127.1335864078
12005,문정3차푸르지오아파트.송파파인타운1단지,37.4864839486,127.1333836546
12006,아이코리아앞,37.48096,127.13364
12007,가든파이브.웍스동,37.478215,127.121195
12008,가든파이브.웍스동,37.4782546079,127.1212593757
12009,위례31단지정문,37.4725899491,127.132278952
12010,장지역가든파이브라이프동,37.4791155553,127.124772665
12011,장지역가든파이브라이프동,37.4789275658,127.1249012174
12012,가든파이프툴동,37.4791477338,127.1193612432
12013,가든파이브툴동,37.4789426026,127.1190431911
12014,잠실대교전망쉼터,37.5201071463,127.0951336442
12015,잠실대교전망쉼터,37.519993,127.09479
12016,석촌호수서호사거리,37.506324,127.098408
12017,석촌호수서호사거리,37.5065890171,127.099235139
12018,미켈란호수가아파트,37.5076563193,127.1026500655
12019,미켈란호수가아파트,37.5081977473,127.1031124564
12020,호수임광아파트,37.5106263397,127.1067263617
12021,호수임광아파트,37.5113882396,127.1072025448
12022,송파파인타운아파트11단지,37.4786668849,127.1333663666
12023,송파파인타운아파트11단지,37.4787068369,127.1330973326
12024,문정중학교후문,37.4882821419,127.1305235717
12025,문정동래미안아파트남문,37.4888716798,127.1303278302
12026,파크데일아파트입구,37.4976209089,127.1546364429
12027,위례아이파크아파트앞,37.4758687793,127.1411478405
12028,송파더센트레.송례초앞,37.4785513432,127.1390128304
12029,송파더센트레.송례중앞,37.4782159275,127.1407082374
12030,송파꿈에그린아파트,37.4749448409,127.1407699426
12031,송파푸르지오시티.한화오벨리스크,37.4809129525,127.1197967562
12032,송파푸르지오시티.한화오벨리스크,37.480603694,127.1204716666
12033,파크데일아파트입구,37.4977775358,127.1547623047
12034,복정역,37.4700651629,127.1257548303
12035,복정역환승센터2번승강장,37.4699638279,127.1274771022
12036,풍납동극동.쌍용아파트,37.5266217768,127.1180667018
12037,송파.잠실세무서,37.5267839464,127.1153594729
12038,복정역환승센터3번승강장,37.4699297672,127.1275897549
12039,풍납동극동.쌍용아파트,37.5263988605,127.1184114313
12040,송파역,37.4998736805,127.1123582001
12041,복정역환승센터4번승강장,37.4699340248,127.127718501
12042,송파역.헬리오시티,37.4999130728,127.1116334484
12043,송례중학교.위례아이파크,37.4779868491,127.1418951814
12044,잠실4동주민센터.파크리오B상가,37.5200420706,127.1130777048
12045,송파호반베르디움더퍼스트,37.5070465332,127.140955925
12046,오륜사거리,37.5076359145,127.1392687057
12047,세륜중학교,37.5077220872,127.1327576434
12048,오금공원,37.5061549756,127.1317306295
12049,오금역.오금고교,37.5029792202,127.1288164094
12050,송파삼성래미안아파트,37.5045814775,127.1196861699
12051,송파현대아파트.가락중학교,37.5032131418,127.1182797537
12052,가락고등학교,37.5016205862,127.1173359596
12053,가락동부센트레빌아파트,37.4990489828,127.1170851731
12054,가락중학교,37.502197243,127.1175129854
12055,가락중학교.래미안송파파인탑,37.5030006527,127.1186688826
12056,가락삼익맨숀,37.5050038577,127.1206558624
12057,오금역.오금고교,37.5024334348,127.1289063374
12058,오금공원,37.5053272821,127.1316690127
12059,세륜중학교,37.5069661108,127.1327475445
12060,송파호반베르디움더퍼스트,37.5066171605,127.140531315
12061,송파파인타운1단지,37.4862188186,127.13377601
12062,송파파인타운2단지,37.4839329549,127.1315336833
12063,송파파크하비오푸르지오,37.4813448232,127.1223231931
12064,서울동부지방법원.검찰청,37.483523532,127.1212183281
12065,문정법조단지,37.4857979941,127.117764345
12066,올림픽훼밀리타운아파트,37.4866752214,127.1142982606
12067,올림픽훼밀리타운아파트,37.4860622629,127.1143948202
12068,문정법조단지,37.4853130847,127.117152131
12069,서울동부지방법원.검찰청,37.4839604614,127.1203262567
12070,송파아이파크오피스텔,37.4803985049,127.122205144
12071,송파파인타운3단지,37.4834326172,127.1316666363
12072,송파파인타운1단지,37.4860808541,127.1340912314
12073,탄천둥지전망대,37.4991381162,127.0905148052
12074,장미아파트,37.51735,127.101971
12075,잠실파크리오아파트,37.5191459546,127.1090124148
12076,올림픽파크텔,37.5227227635,127.1162096568
12077,잠실2.3단지,37.5112526521,127.088092125
12078,잠실롯데월드호텔롯데타워,37.5107407047,127.1006521072
12079,종점,37.4933890487,127.152077506
12080,위례신도시푸르지오,37.480073,127.138554
12081,위례신도시푸르지오,37.4802278998,127.1385862643
12082,위례포레샤인.송파꿈에그린서문,37.4770281993,127.1371122926
12083,송파꿈에그린서문.위례포레샤인,37.4762023003,127.1375307172
12084,송파공영차고지,37.4687688814,127.1310686652
12085,송파공영차고지,37.4690733033,127.1308943216
12086,복정역환승주차장,37.470728,127.128144
12087,복정역,37.4709698925,127.1273660702
12088,잠실새내역,37.511957,127.08406
12089,시그니엘서울호텔,37.512130933,127.1028459318
12090,잠실종합운동장,37.5111066459,127.0721954509
12091,잠실종합운동장,37.510440568,127.0724640283
12092,잠실주공1단지,37.5120409472,127.0794337445
12093,잠실주공1단지,37.5115831496,127.07949095
12094,잠실롯데월드,37.5098039398,127.0991373541
12095,잠실역,37.5126667117,127.096996375
12096,잠실주공2.3단지,37.5117068158,127.0880802157
12097,잠실새내역,37.5114109026,127.0836048934
12098,몽촌토성역,37.5182907881,127.1128745271
12099,올림픽파크텔,37.5207204491,127.1144382871
12100,잠실파크리오아파트,37.5193257803,127.1084617304
12101,장미아파트,37.5170465108,127.1007612595
12102,가락동,37.491262,127.114655
12103,경찰병원.서울동부고용노동지청,37.494165,127.12216
12104,오금동,37.5013114366,127.1278238511
12105,개롱역,37.4970380272,127.1322646693
12106,문정동,37.4927107832,127.1283135752
12107,경찰병원.서울동부고용노동지청,37.4944500949,127.1221914316
12108,가락동,37.491693,127.115336
12109,송파역,37.5002855995,127.1112843496
12110,방이역,37.5087272014,127.1264270881
12111,올림픽선수촌아파트,37.516164,127.131173
12112,올림픽선수촌아파트,37.516446,127.130871
12113,방이역,37.5081515098,127.1254770931
12114,오금역,37.501179,127.127648
12115,오금역,37.500602,127.12665
12116,오금동,37.506099,127.132164
12117,오금동,37.5066818144,127.132089393
12118,방이동,37.511496,127.12967
12119,방이동,37.5110954671,127.1287692349
12120,장지역,37.4775131709,127.126368963
12121,장미광장,37.5125528466,127.1270390731
12122,한성백제박물관,37.515418852,127.1196010139
12123,올림픽공원평화의문,37.5170704843,127.1150080134
12124,롯데월드,37.5121467731,127.0970648021
12125,잠실종합운동장,37.5115431048,127.0753391812
12126,오륜초등학교.올림픽선수촌아파트,37.510638881,127.1317247608
12127,송파레미니스아파트,37.5078024518,127.1370146199
12128,송파레미니스아파트,37.5082386325,127.137183599
12129,오금대림아파트.오금초등학교,37.5103599239,127.1308374925
12130,한강극동아파트후문,37.5307280713,127.1124924101
12131,토성초등학교.한강극동아파트,37.5298706007,127.1144039912
12132,풍납2동주민센터,37.5287762059,127.1168541891
12133,잠실대교(가상),37.5188885963,127.0950484583
12134,잠실대교(가상),37.5195012853,127.0945871184
12135,문정역.문정자동차학원,37.4871815894,127.1215157996
12136,포도청갈비집,37.4754997118,127.1282909271
12137,잠실역,37.5150672672,127.0991375288
12138,행정학교,37.4749781474,127.127295075
12139,상일초교,37.5460918268,127.1712289913
12140,상일초교,37.5457940987,127.1706308587
12141,초이동,37.5420206237,127.1613493741
12142,초이동,37.5418463392,127.1610838354
12143,강동자이.프라자아파트,37.5367333585,127.1488398094
12144,강동자이·프라자아파트,37.5361803712,127.1478949892
12145,길동주민센터.둔촌2동주민센터,37.5342743542,127.1429328548
12146,길동주민센터.둔촌2동주민센터,37.533887,127.142105
12147,길동사거리.강동세무서,37.5345836138,127.1366884975
12148,길동사거리.강동세무서,37.5346429923,127.135989316
12149,강동역,37.5358471399,127.1325708112
12150,강동역,37.536106,127.131516
12151,천호역,37.537655,127.127052
12152,천호역,37.5377446514,127.1261772536
12153,강동공영차고지,37.5642387432,127.1737765712
12154,강동공영차고지,37.564179,127.174323
12155,고덕리엔파크1단지,37.5611595214,127.1704714177
12156,고덕리엔파크1단지,37.561365,127.170696
12157,해뜨는주유소,37.5590091865,127.170898532
12158,해뜨는주유소,37.559757,127.170989
12159,고덕천교차로,37.5563241348,127.171147352
12160,고덕천교차로,37.5563500135,127.1715956752
12161,고덕자이.고덕천물놀이장,37.5534666908,127.1720516501
12162,강명초등학교,37.553372,127.172373
12163,고덕자이,37.5516025716,127.1725023454
12164,고덕리엔파크3단지,37.55189,127.172726
12165,상일동산.롯데캐슬베네루체,37.5498834696,127.1649726428
12166,상일동산.롯데캐슬베네루체,37.5497473723,127.1657236614
12167,상일근린공원,37.5474506943,127.1665605106
12168,상일근린공원,37.547467707,127.1674402751
12169,GS강동자이아파트.둔촌동프라자아파트,37.5370016433,127.1490315784
12170,둔촌동프라자아파트.GS강동자이아파트,37.5361025182,127.1481811198
12171,둔촌푸르지오아파트,37.5349289499,127.1440871447
12172,둔촌푸르지오아파트,37.5346425877,127.1446715983
12173,길동주민센터.서울양병원,37.5340930089,127.1416600147
12174,둔촌2동주민센터.서울양병원,37.5336500824,127.1420298404
12175,길동사거리.강동세무서,37.5344456779,127.1375233178
12176,길동사거리.강동세무서,37.5341345185,127.1369897961
12177,강동역1번출구.동신중학교,37.5361512705,127.1321594619
12178,강동역.강풀만화거리입구,37.5361240098,127.1307449644
12179,천호역5번출구.천호사거리,37.5377553257,127.1271403225
12180,천호역6번출구.천호사거리,37.53723,127.127293
12181,천호사거리,37.53800676,127.1262739531
12182,천호사거리.천호역6번출구,37.5376187736,127.1259123241
12183,상일동역4번출구.센트럴푸르지오,37.557235,127.169638
12184,상일동역6번출구.고덕아르테온,37.5568167374,127.1681175186
12185,상일동역1번출구,37.5565880918,127.1644476442
12186,상일동역8번출구,37.5563570665,127.1647011741
12187,고덕그라시움,37.5560578309,127.1608318166
12188,고덕그라시움,37.5557278909,127.1602719709
12189,고덕평생학습관.온조대왕체육관,37.5556884118,127.1581417355
12190,고덕평생학습관.온조대왕체육관,37.555507,127.158091
12191,고덕역,37.5553730793,127.1558492404
12192,고덕역,37.5549995292,127.155082036
12193,배재중고등학교,37.5547887265,127.1494506884
12194,배재중고등학교,37.5545219863,127.1494637377
12195,동부기술교육원.장애인종합복지관,37.5547923189,127.146584873
12196,동부기술교육원.장애인종합복지관,37.5545663809,127.1463942816
12197,명일초등학교,37.5548673708,127.1434373656
12198,명일초등학교,37.554602,127.143468
12199,암사3동주민센터(강동롯데캐슬퍼스트),37.5548011641,127.1392777206
12200,암사3동주민센터프라이어팰리스,37.5545587211,127.1393191473
12201,강일중.선사고,37.5548072632,127.1371464738
12202,강일중.선사고,37.5545851759,127.1359497135
12203,신암중학교,37.5548390685,127.1313639495
12204,신암중학교,37.5546138434,127.1313205443
12205,삼성광나루아파트.암사동유적,37.5533949818,127.1285748725
12206,삼성광나루아파트.암사동유적,37.5533396363,127.128922246
12207,암사역선사현대아파트,37.5508414014,127.1276333701
12208,암사역2번출구.암사종합시장,37.5496007079,127.127528264
12209,천호동공원,37.5459692284,127.1259116562
12210,천호동공원,37.5458734311,127.1261751828
12211,서울현대요양병원,37.543169,127.124862
12212,서울현대요양병원,37.5420613974,127.124856045
12213,천호역2번출구.현대백화점,37.5402431747,127.1238209738
12214,천호역3번출구.현대백화점,37.5399531076,127.1240057241
12215,천호역,37.5359007609,127.1227399813
12216,강동구청역1번출구.영파여고,37.5319007376,127.121297523
12217,상일동역2번출구,37.5573380664,127.1651251793
12218,상일동역2번출구,37.5571801903,127.1654238958
12219,고덕초등학교,37.5601464808,127.1657610712
12220,고덕초등학교,37.5599831421,127.1657689094
12221,강덕초등학교.고덕그라시움,37.5603785827,127.16279594
12222,강덕초등학교.고덕그라시움,37.5601960704,127.1631520986
12223,광문고.서울컨벤션고,37.5605856361,127.1576291349
12224,광문고.서울컨벤션고,37.5604492511,127.1565150315
12225,고덕아이파크아파트,37.5597467476,127.1541953974
12226,고덕아이파크아파트,37.5593688285,127.1537814711
12227,명일중학교,37.5582427163,127.1487291657
12228,명일중학교,37.5584235613,127.1488761534
12229,강동경희대병원.명일동이마트,37.5545494691,127.1567607504
12230,강동아트센터.강동경희대병원,37.5523444556,127.1561087396
12231,강동아트센터.강동경희대병원후문,37.5509949599,127.1565303438
12232,한영중고한영외고,37.5478167271,127.1559046378
12233,한영중고한영외고,37.5478756426,127.1563257665
12234,길동자연생태공원,37.539039881,127.1525922642
12235,길동자연생태공원,37.5391799069,127.1530135068
12236,일자산입구.둔촌도서관,37.5318591561,127.1496877955
12237,일자산입구.둔촌도서관,37.5314894776,127.149868095
12238,서부입구,37.5174853203,127.1434913519
12239,동북고등학교.둔촌오륜역,37.5189846824,127.1402138932
12240,오륜교회앞,37.5224763077,127.1320753742
12241,보훈병원,37.5288444399,127.1435957051
12242,보훈병원,37.529879855,127.1428079276
12243,약수터,37.53219561,127.1418433987
12244,약수터,37.532171066,127.1415427537
12245,명일여자고등학교,37.5484625278,127.1491483294
12246,명일여자고등학교,37.5483514975,127.1493031571
12247,길동성당,37.5442296908,127.1480297162
12248,길동성당,37.544240274,127.1482130696
12249,길동신동아아파트,37.5413040547,127.1471322012
12250,길동신동아아파트,37.5413876109,127.1473292706
12251,미사강변18단지.강일리버10단지,37.56,127.18176
12252,윤슬중학교.강솔초등학교,37.56198,127.18176
12253,강일리버5단지.미사강변루나리움,37.567494,127.17919
12254,미사강변루나리움.강일리버5단지,37.5680935529,127.1795124563
12255,미사강변17단지.강일리버7단지,37.56425,127.18013
12256,보훈회관,37.5264562493,127.1452995611
12257,보훈회관,37.5262315087,127.1455978173
12258,대순진리회,37.5303537171,127.1312576314
12259,대순진리회,37.5302847785,127.1308558383
12260,성내2동주민센터.성내복지관,37.5311744158,127.1281588016
12261,성내2동주민센터.성내복지관,37.5310374848,127.1281257543
12262,성내삼성청구아파트,37.5319215281,127.1255463243
12263,성내삼성청구아파트,37.5315856264,127.1261519928
12264,성내주유소,37.5329248061,127.1220776578
12265,성내주유소,37.5327650084,127.1220570336
12266,강동농협,37.5409643096,127.1427532477
12267,강동농협,37.540733131,127.1431647199
12268,참잘함한방병원,37.5411335464,127.1398826123
12269,참잘함한방병원,37.5408874821,127.1399376025
12270,천동초등학교.천호도서관,37.5404236471,127.136664078
12271,천동초등학교.천호도서관,37.540437,127.136948
12272,강동성심병원(동신중학교),37.537458,127.1355
12273,강동성심병원(동신중학교),37.5373426452,127.1352326667
12274,조은마디병원,37.5341470568,127.1339143218
12275,조은마디병원,37.5342940789,127.1337878532
12276,JYP엔터테인먼트.윤선생영어교실,37.5247728157,127.1291706243
12277,JYP엔터테인먼트.윤선생영어교실,37.5249590467,127.1294413478
12278,명일역3번출구.래미안솔베뉴,37.5518873966,127.1442239125
12279,명일역2번출구,37.5521499237,127.1439708949
12280,명일역1번출구.명일전통시장,37.5500246088,127.143670283
12281,명일역4번출구.명일전통시장,37.5503142792,127.1440658281
12282,굽은다리사거리,37.5479101562,127.143327835
12283,굽은다리사거리,37.5472655932,127.143558605
12284,십자성마을,37.5434576822,127.1419714912
12285,십자성마을,37.5429790193,127.1421222263
12286,길동역1번출구,37.5379724338,127.1399400757
12287,길동역3번출구,37.5373136521,127.1400078708
12288,서울프라임한방병원,37.5355253414,127.1389352122
12289,서울프라임한방병원,37.5351257806,127.1392535664
12290,강동리바트,37.5313641488,127.1373320955
12291,동명약국앞,37.5306470312,127.1375191256
12292,둔촌동역4번출구,37.5282558591,127.1361248068
