,Unnamed: 0,정류소명,Y좌표,X좌표,주소
0,12001,문현고등학교.송파파인타운5단지,37.480632,127.129475,서울특별시 송파구 장지동
1,12002,문현고등학교,37.4807091324,127.1292061629,서울특별시 송파구 장지동
2,12003,풍납현대아파트,37.5287587812,127.1193610526,서울특별시 송파구 풍납동
3,12004,문정3차푸르지오아파트.송파파인타운1단지,37.4866738525,127.1335864078,서울특별시 송파구 문정동
4,12005,문정3차푸르지오아파트.송파파인타운1단지,37.4864839486,127.1333836546,서울특별시 송파구 문정동
5,12006,아이코리아앞,37.48096,127.13364,서울특별시 송파구 장지동
6,12007,가든파이브.웍스동,37.478215,127.121195,서울특별시 송파구 문정동
7,12008,가든파이브.웍스동,37.4782546079,127.1212593757,서울특별시 송파구 문정동
8,12009,위례31단지정문,37.4725899491,127.132278952,서울특별시 송파구 장지동
9,12010,장지역가든파이브라이프동,37.4791155553,127.124772665,서울특별시 송파구 문정동
10,12011,장지역가든파이브라이프동,37.4789275658,127.1249012174,서울특별시 송파구 문정동
11,12012,가든파이프툴동,37.4791477338,127.1193612432,서울특별시 송파구 문정동
12,12013,가든파이브툴동,37.4789426026,127.1190431911,서울특별시 송파구 문정동
13,12014,잠실대교전망쉼터,37.5201071463,127.0951336442,서울특별시 송파구 신천동
14,12015,잠실대교전망쉼터,37.519993,127.09479,서울특별시 송파구 잠실동
15,12016,석촌호수서호사거리,37.506324,127.098408,서울특별시 송파구 석촌동
16,12017,석촌호수서호사거리,37.5065890171,127.099235139,서울특별시 송파구 잠실동
17,12018,미켈란호수가아파트,37.5076563193,127.1026500655,서울특별시 송파구 석촌동
18,12019,미켈란호수가아파트,37.5081977473,127.1031124564,서울특별시 송파구 잠실동
19,12020,호수임광아파트,37.5106263397,127.1067263617,서울특별시 송파구 송파동
20,12021,호수임광아파트,37.5113882396,127.1072025448,서울특별시 송파구 신천동
21,12022,송파파인타운아파트11단지,37.4786668849,127.1333663666,서울특별시 송파구 장지동
22,12023,송파파인타운아파트11단지,37.4787068369,127.1330973326,서울특별시 송파구 장지동
23,12024,문정중학교후문,37.4882821419,127.1305235717,서울특별시 송파구 문정동
24,12025,문정동래미안아파트남문,37.4888716798,127.1303278302,서울특별시 송파구 문정동
25,12026,파크데일아파트입구,37.4976209089,127.1546364429,서울특별시 송파구 마천동
26,12027,위례아이파크아파트앞,37.4758687793,127.1411478405,서울특별시 송파구 장지동
27,12028,송파더센트레.송례초앞,37.4785513432,127.1390128304,서울특별시 송파구 장지동
28,12029,송파더센트레.송례중앞,37.4782159275,127.1407082374,서울특별시 송파구 장지동
29,12030,송파꿈에그린아파트,37.4749448409,127.1407699426,서울특별시 송파구 장지동
30,12031,송파푸르지오시티.한화오벨리스크,37.4809129525,127.1197967562,서울특별시 송파구 문정동
31,12032,송파푸르지오시티.한화오벨리스크,37.480603694,127.1204716666,서울특별시 송파구 문정동
32,12033,파크데일아파트입구,37.4977775358,127.1547623047,서울특별시 송파구 마천동
33,12034,복정역,37.4700651629,127.1257548303,서울특별시 송파구 장지동
34,12035,복정역환승센터2번승강장,37.4699638279,127.1274771022,서울특별시 송파구 장지동
35,12036,풍납동극동.쌍용아파트,37.5266217768,127.1180667018,서울특별시 송파구 풍납동
36,12037,송파.잠실세무서,37.5267839464,127.1153594729,서울특별시 송파구 풍납동
37,12038,복정역환승센터3번승강장,37.4699297672,127.1275897549,서울특별시 송파구 장지동
38,12039,풍납동극동.쌍용아파트,37.5263988605,127.1184114313,서울특별시 송파구 방이동
39,12040,송파역,37.4998736805,127.1123582001,서울특별시 송파구 가락동
40,12041,복정역환승센터4번승강장,37.4699340248,127.127718501,서울특별시 송파구 장지동
41,12042,송파역.헬리오시티,37.4999130728,127.1116334484,서울특별시 송파구 가락동
42,12043,송례중학교.위례아이파크,37.4779868491,127.1418951814,서울특별시 송파구 장지동
43,12044,잠실4동주민센터.파크리오B상가,37.5200420706,127.1130777048,서울특별시 송파구 신천동
44,12045,송파호반베르디움더퍼스트,37.5070465332,127.140955925,서울특별시 송파구 오금동
45,12046,오륜사거리,37.5076359145,127.1392687057,서울특별시 송파구 방이동
46,12047,세륜중학교,37.5077220872,127.1327576434,서울특별시 송파구 오금동
47,12048,오금공원,37.5061549756,127.1317306295,서울특별시 송파구 오금동
48,12049,오금역.오금고교,37.5029792202,127.1288164094,서울특별시 송파구 오금동
49,12050,송파삼성래미안아파트,37.5045814775,127.1196861699,서울특별시 송파구 송파동
50,12051,송파현대아파트.가락중학교,37.5032131418,127.1182797537,서울특별시 송파구 송파동
51,12052,가락고등학교,37.5016205862,127.1173359596,서울특별시 송파구 송파동
52,12053,가락동부센트레빌아파트,37.4990489828,127.1170851731,서울특별시 송파구 가락동
53,12054,가락중학교,37.502197243,127.1175129854,서울특별시 송파구 송파동
54,12055,가락중학교.래미안송파파인탑,37.5030006527,127.1186688826,서울특별시 송파구 송파동
55,12056,가락삼익맨숀,37.5050038577,127.1206558624,서울특별시 송파구 송파동
56,12057,오금역.오금고교,37.5024334348,127.1289063374,서울특별시 송파구 오금동
57,12058,오금공원,37.5053272821,127.1316690127,서울특별시 송파구 오금동
58,12059,세륜중학교,37.5069661108,127.1327475445,서울특별시 송파구 오금동
59,12060,송파호반베르디움더퍼스트,37.5066171605,127.140531315,서울특별시 송파구 오금동
60,12061,송파파인타운1단지,37.4862188186,127.13377601,서울특별시 송파구 장지동
61,12062,송파파인타운2단지,37.4839329549,127.1315336833,서울특별시 송파구 장지동
62,12063,송파파크하비오푸르지오,37.4813448232,127.1223231931,서울특별시 송파구 문정동
63,12064,서울동부지방법원.검찰청,37.483523532,127.1212183281,서울특별시 송파구 문정동
64,12065,문정법조단지,37.4857979941,127.117764345,서울특별시 송파구 문정동
65,12066,올림픽훼밀리타운아파트,37.4866752214,127.1142982606,서울특별시 송파구 문정동
66,12067,올림픽훼밀리타운아파트,37.4860622629,127.1143948202,서울특별시 송파구 문정동
67,12068,문정법조단지,37.4853130847,127.117152131,서울특별시 송파구 문정동
68,12069,서울동부지방법원.검찰청,37.4839604614,127.1203262567,서울특별시 송파구 문정동
69,12070,송파아이파크오피스텔,37.4803985049,127.122205144,서울특별시 송파구 문정동
70,12071,송파파인타운3단지,37.4834326172,127.1316666363,서울특별시 송파구 장지동
71,12072,송파파인타운1단지,37.4860808541,127.1340912314,서울특별시 송파구 장지동
72,12073,탄천둥지전망대,37.4991381162,127.0905148052,서울특별시 송파구 삼전동
73,12074,장미아파트,37.51735,127.101971,서울특별시 송파구 신천동
74,12075,잠실파크리오아파트,37.5191459546,127.1090124148,서울특별시 송파구 신천동
75,12076,올림픽파크텔,37.5227227635,127.1162096568,서울특별시 송파구 방이동
76,12077,잠실2.3단지,37.5112526521,127.088092125,서울특별시 송파구 잠실동
77,12078,잠실롯데월드호텔롯데타워,37.5107407047,127.1006521072,서울특별시 송파구 잠실동
78,12079,종점,37.4933890487,127.152077506,서울특별시 송파구 거여동
79,12080,위례신도시푸르지오,37.480073,127.138554,서울특별시 송파구 장지동
80,12081,위례신도시푸르지오,37.4802278998,127.1385862643,서울특별시 송파구 장지동
81,12082,위례포레샤인.송파꿈에그린서문,37.4770281993,127.1371122926,서울특별시 송파구 장지동
82,12083,송파꿈에그린서문.위례포레샤인,37.4762023003,127.1375307172,서울특별시 송파구 장지동
83,12084,송파공영차고지,37.4687688814,127.1310686652,서울특별시 송파구 장지동
84,12085,송파공영차고지,37.4690733033,127.1308943216,서울특별시 송파구 장지동
85,12086,복정역환승주차장,37.470728,127.128144,서울특별시 송파구 장지동
86,12087,복정역,37.4709698925,127.1273660702,서울특별시 송파구 장지동
87,12088,잠실새내역,37.511957,127.08406,서울특별시 송파구 잠실동
88,12089,시그니엘서울호텔,37.512130933,127.1028459318,서울특별시 송파구 신천동
89,12090,잠실종합운동장,37.5111066459,127.0721954509,서울특별시 송파구 잠실동
90,12091,잠실종합운동장,37.510440568,127.0724640283,서울특별시 송파구 잠실동
91,12092,잠실주공1단지,37.5120409472,127.0794337445,서울특별시 송파구 잠실동
92,12093,잠실주공1단지,37.5115831496,127.07949095,서울특별시 송파구 잠실동
93,12094,잠실롯데월드,37.5098039398,127.0991373541,서울특별시 송파구 잠실동
94,12095,잠실역,37.5126667117,127.096996375,서울특별시 송파구 잠실동
95,12096,잠실주공2.3단지,37.5117068158,127.0880802157,서울특별시 송파구 잠실동
96,12097,잠실새내역,37.5114109026,127.0836048934,서울특별시 송파구 잠실동
97,12098,몽촌토성역,37.5182907881,127.1128745271,서울특별시 송파구 신천동
98,12099,올림픽파크텔,37.5207204491,127.1144382871,서울특별시 송파구 신천동
99,12100,잠실파크리오아파트,37.5193257803,127.1084617304,서울특별시 송파구 신천동
100,12101,장미아파트,37.5170465108,127.1007612595,서울특별시 송파구 신천동
101,12102,가락동,37.491262,127.114655,서울특별시 송파구 가락동
102,12103,경찰병원.서울동부고용노동지청,37.494165,127.12216,서울특별시 송파구 가락동
103,12104,오금동,37.5013114366,127.1278238511,서울특별시 송파구 가락동
104,12105,개롱역,37.4970380272,127.1322646693,서울특별시 송파구 가락동
105,12106,문정동,37.4927107832,127.1283135752,서울특별시 송파구 가락동
106,12107,경찰병원.서울동부고용노동지청,37.4944500949,127.1221914316,서울특별시 송파구 가락동
107,12108,가락동,37.491693,127.115336,서울특별시 송파구 가락동
108,12109,송파역,37.5002855995,127.1112843496,서울특별시 송파구 석촌동
109,12110,방이역,37.5087272014,127.1264270881,서울특별시 송파구 오금동
110,12111,올림픽선수촌아파트,37.516164,127.131173,서울특별시 송파구 방이동
111,12112,올림픽선수촌아파트,37.516446,127.130871,서울특별시 송파구 방이동
112,12113,방이역,37.5081515098,127.1254770931,서울특별시 송파구 방이동
113,12114,오금역,37.501179,127.127648,서울특별시 송파구 가락동
114,12115,오금역,37.500602,127.12665,서울특별시 송파구 가락동
115,12116,오금동,37.506099,127.132164,서울특별시 송파구 오금동
116,12117,오금동,37.5066818144,127.132089393,서울특별시 송파구 오금동
117,12118,방이동,37.511496,127.12967,서울특별시 송파구 방이동
118,12119,방이동,37.5110954671,127.1287692349,서울특별시 송파구 오금동
119,12120,장지역,37.4775131709,127.126368963,서울특별시 송파구 문정동
120,12121,장미광장,37.5125528466,127.1270390731,서울특별시 송파구 방이동
121,12122,한성백제박물관,37.515418852,127.1196010139,서울특별시 송파구 방이동
122,12123,올림픽공원평화의문,37.5170704843,127.1150080134,서울특별시 송파구 방이동
123,12124,롯데월드,37.5121467731,127.0970648021,서울특별시 송파구 잠실동
124,12125,잠실종합운동장,37.5115431048,127.0753391812,서울특별시 송파구 잠실동
125,12126,오륜초등학교.올림픽선수촌아파트,37.510638881,127.1317247608,서울특별시 송파구 방이동
126,12127,송파레미니스아파트,37.5078024518,127.1370146199,서울특별시 송파구 방이동
127,12128,송파레미니스아파트,37.5082386325,127.137183599,서울특별시 송파구 방이동
128,12129,오금대림아파트.오금초등학교,37.5103599239,127.1308374925,서울특별시 송파구 오금동
129,12130,한강극동아파트후문,37.5307280713,127.1124924101,서울특별시 송파구 풍납동
130,12131,토성초등학교.한강극동아파트,37.5298706007,127.1144039912,서울특별시 송파구 풍납동
131,12132,풍납2동주민센터,37.5287762059,127.1168541891,서울특별시 송파구 풍납동
132,12133,잠실대교(가상),37.5188885963,127.0950484583,서울특별시 송파구 잠실동
133,12134,잠실대교(가상),37.5195012853,127.0945871184,서울특별시 송파구 잠실동
134,12135,문정역.문정자동차학원,37.4871815894,127.1215157996,서울특별시 송파구 문정동
135,12136,포도청갈비집,37.4754997118,127.1282909271,서울특별시 송파구 장지동
136,12137,잠실역,37.5150672672,127.0991375288,서울특별시 송파구 신천동
137,12138,행정학교,37.4749781474,127.127295075,서울특별시 송파구 장지동
138,12139,상일초교,37.5460918268,127.1712289913,서울특별시 강동구 상일동
139,12140,상일초교,37.5457940987,127.1706308587,서울특별시 강동구 상일동
140,12141,초이동,37.5420206237,127.1613493741,경기도 하남시 초이동
141,12142,초이동,37.5418463392,127.1610838354,경기도 하남시 초이동
142,12143,강동자이.프라자아파트,37.5367333585,127.1488398094,서울특별시 강동구 길동
143,12144,강동자이·프라자아파트,37.5361803712,127.1478949892,서울특별시 강동구 길동
144,12145,길동주민센터.둔촌2동주민센터,37.5342743542,127.1429328548,서울특별시 강동구 길동
145,12146,길동주민센터.둔촌2동주민센터,37.533887,127.142105,서울특별시 강동구 둔촌동
146,12147,길동사거리.강동세무서,37.5345836138,127.1366884975,서울특별시 강동구 길동
147,12148,길동사거리.강동세무서,37.5346429923,127.135989316,서울특별시 강동구 성내동
148,12149,강동역,37.5358471399,127.1325708112,서울특별시 강동구 성내동
149,12150,강동역,37.536106,127.131516,서울특별시 강동구 성내동
150,12151,천호역,37.537655,127.127052,서울특별시 강동구 성내동
151,12152,천호역,37.5377446514,127.1261772536,서울특별시 강동구 성내동
152,12153,강동공영차고지,37.5642387432,127.1737765712,서울특별시 강동구 강일동
153,12154,강동공영차고지,37.564179,127.174323,서울특별시 강동구 강일동
154,12155,고덕리엔파크1단지,37.5611595214,127.1704714177,서울특별시 강동구 고덕동
155,12156,고덕리엔파크1단지,37.561365,127.170696,서울특별시 강동구 강일동
156,12157,해뜨는주유소,37.5590091865,127.170898532,서울특별시 강동구 고덕동
157,12158,해뜨는주유소,37.559757,127.170989,서울특별시 강동구 강일동
158,12159,고덕천교차로,37.5563241348,127.171147352,서울특별시 강동구 상일동
159,12160,고덕천교차로,37.5563500135,127.1715956752,서울특별시 강동구 상일동
160,12161,고덕자이.고덕천물놀이장,37.5534666908,127.1720516501,서울특별시 강동구 상일동
161,12162,강명초등학교,37.553372,127.172373,서울특별시 강동구 상일동
162,12163,고덕자이,37.5516025716,127.1725023454,서울특별시 강동구 상일동
163,12164,고덕리엔파크3단지,37.55189,127.172726,서울특별시 강동구 상일동
164,12165,상일동산.롯데캐슬베네루체,37.5498834696,127.1649726428,서울특별시 강동구 상일동
165,12166,상일동산.롯데캐슬베네루체,37.5497473723,127.1657236614,서울특별시 강동구 상일동
166,12167,상일근린공원,37.5474506943,127.1665605106,서울특별시 강동구 상일동
167,12168,상일근린공원,37.547467707,127.1674402751,서울특별시 강동구 상일동
168,12169,GS강동자이아파트.둔촌동프라자아파트,37.5370016433,127.1490315784,서울특별시 강동구 길동
169,12170,둔촌동프라자아파트.GS강동자이아파트,37.5361025182,127.1481811198,서울특별시 강동구 둔촌동
170,12171,둔촌푸르지오아파트,37.5349289499,127.1440871447,서울특별시 강동구 길동
171,12172,둔촌푸르지오아파트,37.5346425877,127.1446715983,서울특별시 강동구 둔촌동
172,12173,길동주민센터.서울양병원,37.5340930089,127.1416600147,서울특별시 강동구 길동
173,12174,둔촌2동주민센터.서울양병원,37.5336500824,127.1420298404,서울특별시 강동구 둔촌동
174,12175,길동사거리.강동세무서,37.5344456779,127.1375233178,서울특별시 강동구 길동
175,12176,길동사거리.강동세무서,37.5341345185,127.1369897961,서울특별시 강동구 성내동
176,12177,강동역1번출구.동신중학교,37.5361512705,127.1321594619,서울특별시 강동구 성내동
177,12178,강동역.강풀만화거리입구,37.5361240098,127.1307449644,서울특별시 강동구 성내동
178,12179,천호역5번출구.천호사거리,37.5377553257,127.1271403225,서울특별시 강동구 천호동
179,12180,천호역6번출구.천호사거리,37.53723,127.127293,서울특별시 강동구 성내동
180,12181,천호사거리,37.53800676,127.1262739531,서울특별시 강동구 성내동
181,12182,천호사거리.천호역6번출구,37.5376187736,127.1259123241,서울특별시 강동구 성내동
182,12183,상일동역4번출구.센트럴푸르지오,37.557235,127.169638,서울특별시 강동구 고덕동
183,12184,상일동역6번출구.고덕아르테온,37.5568167374,127.1681175186,서울특별시 강동구 상일동
184,12185,상일동역1번출구,37.5565880918,127.1644476442,서울특별시 강동구 고덕동
185,12186,상일동역8번출구,37.5563570665,127.1647011741,서울특별시 강동구 상일동
186,12187,고덕그라시움,37.5560578309,127.1608318166,서울특별시 강동구 고덕동
187,12188,고덕그라시움,37.5557278909,127.1602719709,서울특별시 강동구 상일동
188,12189,고덕평생학습관.온조대왕체육관,37.5556884118,127.1581417355,서울특별시 강동구 고덕동
189,12190,고덕평생학습관.온조대왕체육관,37.555507,127.158091,서울특별시 강동구 상일동
190,12191,고덕역,37.5553730793,127.1558492404,서울특별시 강동구 고덕동
191,12192,고덕역,37.5549995292,127.155082036,서울특별시 강동구 명일동
192,12193,배재중고등학교,37.5547887265,127.1494506884,서울특별시 강동구 고덕동
193,12194,배재중고등학교,37.5545219863,127.1494637377,서울특별시 강동구 명일동
194,12195,동부기술교육원.장애인종합복지관,37.5547923189,127.146584873,서울특별시 강동구 명일동
195,12196,동부기술교육원.장애인종합복지관,37.5545663809,127.1463942816,서울특별시 강동구 명일동
196,12197,명일초등학교,37.5548673708,127.1434373656,서울특별시 강동구 암사동
197,12198,명일초등학교,37.554602,127.143468,서울특별시 강동구 명일동
198,12199,암사3동주민센터(강동롯데캐슬퍼스트),37.5548011641,127.1392777206,서울특별시 강동구 암사동
199,12200,암사3동주민센터프라이어팰리스,37.5545587211,127.1393191473,서울특별시 강동구 암사동
200,12201,강일중.선사고,37.5548072632,127.1371464738,서울특별시 강동구 암사동
201,12202,강일중.선사고,37.5545851759,127.1359497135,서울특별시 강동구 암사동
202,12203,신암중학교,37.5548390685,127.1313639495,서울특별시 강동구 암사동
203,12204,신암중학교,37.5546138434,127.1313205443,서울특별시 강동구 암사동
204,12205,삼성광나루아파트.암사동유적,37.5533949818,127.1285748725,서울특별시 강동구 암사동
205,12206,삼성광나루아파트.암사동유적,37.5533396363,127.128922246,서울특별시 강동구 암사동
206,12207,암사역선사현대아파트,37.5508414014,127.1276333701,서울특별시 강동구 암사동
207,12208,암사역2번출구.암사종합시장,37.5496007079,127.127528264,서울특별시 강동구 천호동
208,12209,천호동공원,37.5459692284,127.1259116562,서울특별시 강동구 천호동
209,12210,천호동공원,37.5458734311,127.1261751828,서울특별시 강동구 천호동
210,12211,서울현대요양병원,37.543169,127.124862,서울특별시 강동구 천호동
211,12212,서울현대요양병원,37.5420613974,127.124856045,서울특별시 강동구 천호동
212,12213,천호역2번출구.현대백화점,37.5402431747,127.1238209738,서울특별시 강동구 천호동
213,12214,천호역3번출구.현대백화점,37.5399531076,127.1240057241,서울특별시 강동구 천호동
214,12215,천호역,37.5359007609,127.1227399813,서울특별시 강동구 성내동
215,12216,강동구청역1번출구.영파여고,37.5319007376,127.121297523,서울특별시 강동구 성내동
216,12217,상일동역2번출구,37.5573380664,127.1651251793,서울특별시 강동구 고덕동
217,12218,상일동역2번출구,37.5571801903,127.1654238958,서울특별시 강동구 고덕동
218,12219,고덕초등학교,37.5601464808,127.1657610712,서울특별시 강동구 고덕동
219,12220,고덕초등학교,37.5599831421,127.1657689094,서울특별시 강동구 고덕동
220,12221,강덕초등학교.고덕그라시움,37.5603785827,127.16279594,서울특별시 강동구 고덕동
221,12222,강덕초등학교.고덕그라시움,37.5601960704,127.1631520986,서울특별시 강동구 고덕동
222,12223,광문고.서울컨벤션고,37.5605856361,127.1576291349,서울특별시 강동구 고덕동
223,12224,광문고.서울컨벤션고,37.5604492511,127.1565150315,서울특별시 강동구 고덕동
224,12225,고덕아이파크아파트,37.5597467476,127.1541953974,서울특별시 강동구 고덕동
225,12226,고덕아이파크아파트,37.5593688285,127.1537814711,서울특별시 강동구 고덕동
226,12227,명일중학교,37.5582427163,127.1487291657,서울특별시 강동구 고덕동
227,12228,명일중학교,37.5584235613,127.1488761534,서울특별시 강동구 고덕동
228,12229,강동경희대병원.명일동이마트,37.5545494691,127.1567607504,서울특별시 강동구 상일동
229,12230,강동아트센터.강동경희대병원,37.5523444556,127.1561087396,서울특별시 강동구 명일동
230,12231,강동아트센터.강동경희대병원후문,37.5509949599,127.1565303438,서울특별시 강동구 상일동
231,12232,한영중고한영외고,37.5478167271,127.1559046378,서울특별시 강동구 명일동
232,12233,한영중고한영외고,37.5478756426,127.1563257665,서울특별시 강동구 상일동
233,12234,길동자연생태공원,37.539039881,127.1525922642,서울특별시 강동구 길동
234,12235,길동자연생태공원,37.5391799069,127.1530135068,서울특별시 강동구 길동
235,12236,일자산입구.둔촌도서관,37.5318591561,127.1496877955,서울특별시 강동구 둔촌동
236,12237,일자산입구.둔촌도서관,37.5314894776,127.149868095,서울특별시 강동구 둔촌동
237,12238,서부입구,37.5174853203,127.1434913519,서울특별시 강동구 둔촌동
238,12239,동북고등학교.둔촌오륜역,37.5189846824,127.1402138932,서울특별시 강동구 둔촌동
239,12240,오륜교회앞,37.5224763077,127.1320753742,서울특별시 강동구 성내동
240,12241,보훈병원,37.5288444399,127.1435957051,서울특별시 강동구 둔촌동
241,12242,보훈병원,37.529879855,127.1428079276,서울특별시 강동구 둔촌동
242,12243,약수터,37.53219561,127.1418433987,서울특별시 강동구 둔촌동
243,12244,약수터,37.532171066,127.1415427537,서울특별시 강동구 둔촌동
244,12245,명일여자고등학교,37.5484625278,127.1491483294,서울특별시 강동구 명일동
245,12246,명일여자고등학교,37.5483514975,127.1493031571,서울특별시 강동구 명일동
246,12247,길동성당,37.5442296908,127.1480297162,서울특별시 강동구 길동
247,12248,길동성당,37.544240274,127.1482130696,서울특별시 강동구 길동
248,12249,길동신동아아파트,37.5413040547,127.1471322012,서울특별시 강동구 길동
249,12250,길동신동아아파트,37.5413876109,127.1473292706,서울특별시 강동구 길동
250,12251,미사강변18단지.강일리버10단지,37.56,127.18176,서울특별시 강동구 강일동
251,12252,윤슬중학교.강솔초등학교,37.56198,127.18176,경기도 하남시 망월동
252,12253,강일리버5단지.미사강변루나리움,37.567494,127.17919,서울특별시 강동구 강일동
253,12254,미사강변루나리움.강일리버5단지,37.5680935529,127.1795124563,경기도 하남시 망월동
254,12255,미사강변17단지.강일리버7단지,37.56425,127.18013,서울특별시 강동구 강일동
255,12256,보훈회관,37.5264562493,127.1452995611,서울특별시 강동구 둔촌동
256,12257,보훈회관,37.5262315087,127.1455978173,서울특별시 강동구 둔촌동
257,12258,대순진리회,37.5303537171,127.1312576314,서울특별시 강동구 성내동
258,12259,대순진리회,37.5302847785,127.1308558383,서울특별시 강동구 성내동
259,12260,성내2동주민센터.성내복지관,37.5311744158,127.1281588016,서울특별시 강동구 성내동
260,12261,성내2동주민센터.성내복지관,37.5310374848,127.1281257543,서울특별시 강동구 성내동
261,12262,성내삼성청구아파트,37.5319215281,127.1255463243,서울특별시 강동구 성내동
262,12263,성내삼성청구아파트,37.5315856264,127.1261519928,서울특별시 강동구 성내동
263,12264,성내주유소,37.5329248061,127.1220776578,서울특별시 강동구 성내동
264,12265,성내주유소,37.5327650084,127.1220570336,서울특별시 강동구 성내동
265,12266,강동농협,37.5409643096,127.1427532477,서울특별시 강동구 길동
266,12267,강동농협,37.540733131,127.1431647199,서울특별시 강동구 길동
267,12268,참잘함한방병원,37.5411335464,127.1398826123,서울특별시 강동구 천호동
268,12269,참잘함한방병원,37.5408874821,127.1399376025,서울특별시 강동구 길동
269,12270,천동초등학교.천호도서관,37.5404236471,127.136664078,서울특별시 강동구 천호동
270,12271,천동초등학교.천호도서관,37.540437,127.136948,서울특별시 강동구 길동
271,12272,강동성심병원(동신중학교),37.537458,127.1355,서울특별시 강동구 길동
272,12273,강동성심병원(동신중학교),37.5373426452,127.1352326667,서울특별시 강동구 길동
273,12274,조은마디병원,37.5341470568,127.1339143218,서울특별시 강동구 성내동
274,12275,조은마디병원,37.5342940789,127.1337878532,서울특별시 강동구 성내동
275,12276,JYP엔터테인먼트.윤선생영어교실,37.5247728157,127.1291706243,서울특별시 강동구 성내동
276,12277,JYP엔터테인먼트.윤선생영어교실,37.5249590467,127.1294413478,서울특별시 강동구 성내동
277,12278,명일역3번출구.래미안솔베뉴,37.5518873966,127.1442239125,서울특별시 강동구 명일동
278,12279,명일역2번출구,37.5521499237,127.1439708949,서울특별시 강동구 명일동
279,12280,명일역1번출구.명일전통시장,37.5500246088,127.143670283,서울특별시 강동구 천호동
280,12281,명일역4번출구.명일전통시장,37.5503142792,127.1440658281,서울특별시 강동구 명일동
281,12282,굽은다리사거리,37.5479101562,127.143327835,서울특별시 강동구 천호동
282,12283,굽은다리사거리,37.5472655932,127.143558605,서울특별시 강동구 명일동
283,12284,십자성마을,37.5434576822,127.1419714912,서울특별시 강동구 천호동
284,12285,십자성마을,37.5429790193,127.1421222263,서울특별시 강동구 길동
285,12286,길동역1번출구,37.5379724338,127.1399400757,서울특별시 강동구 길동
286,12287,길동역3번출구,37.5373136521,127.1400078708,서울특별시 강동구 길동
287,12288,서울프라임한방병원,37.5355253414,127.1389352122,서울특별시 강동구 길동
288,12289,서울프라임한방병원,37.5351257806,127.1392535664,서울특별시 강동구 길동
289,12290,강동리바트,37.5313641488,127.1373320955,서울특별시 강동구 성내동
290,12291,동명약국앞,37.5306470312,127.1375191256,서울특별시 강동구 둔촌동
291,12292,둔촌동역4번출구,37.5282558591,127.1361248068,서울특별시 강동구 성내동
292,12293,둔촌동역2번출구,37.52758769,127.1365195932,서울특별시 강동구 둔촌동
